Year,Month,Age_Group,rate_display_pct,virus,branch,phase
2020,4,>=90,0.0,ADV,minimal_corrected,phase2
2020,5,<1,,ADV,minimal_corrected,phase2
2020,5,1-3,0.0,ADV,minimal_corrected,phase2
2020,5,4-12,0.0,ADV,minimal_corrected,phase2
2020,5,13-17,,ADV,minimal_corrected,phase2
2020,5,18-44,,ADV,minimal_corrected,phase2
2020,5,45-59,0.0,ADV,minimal_corrected,phase2
2020,5,60-74,,ADV,minimal_corrected,phase2
2020,5,75-89,3.4482758620689653,ADV,minimal_corrected,phase2
2020,5,>=90,2.631578947368421,ADV,minimal_corrected,phase2
2020,6,<1,3.225806451612903,ADV,minimal_corrected,phase2
2020,6,1-3,0.0,ADV,minimal_corrected,phase2
2020,6,4-12,0.0,ADV,minimal_corrected,phase2
2020,6,13-17,,ADV,minimal_corrected,phase2
2020,6,18-44,,ADV,minimal_corrected,phase2
2020,6,45-59,,ADV,minimal_corrected,phase2
2020,6,60-74,0.0,ADV,minimal_corrected,phase2
2020,6,75-89,0.0,ADV,minimal_corrected,phase2
2020,6,>=90,0.0,ADV,minimal_corrected,phase2
2020,7,<1,0.0,ADV,minimal_corrected,phase2
2020,7,1-3,0.0,ADV,minimal_corrected,phase2
2020,7,4-12,,ADV,minimal_corrected,phase2
2020,7,13-17,,ADV,minimal_corrected,phase2
2020,7,18-44,,ADV,minimal_corrected,phase2
2020,7,45-59,,ADV,minimal_corrected,phase2
2020,7,60-74,,ADV,minimal_corrected,phase2
2020,7,75-89,0.0,ADV,minimal_corrected,phase2
2020,7,>=90,0.0,ADV,minimal_corrected,phase2
2020,8,<1,,ADV,minimal_corrected,phase2
2020,8,1-3,0.0,ADV,minimal_corrected,phase2
2020,8,4-12,4.545454545454546,ADV,minimal_corrected,phase2
2020,8,13-17,,ADV,minimal_corrected,phase2
2020,8,18-44,,ADV,minimal_corrected,phase2
2020,8,45-59,,ADV,minimal_corrected,phase2
2020,8,60-74,,ADV,minimal_corrected,phase2
2020,8,75-89,0.0,ADV,minimal_corrected,phase2
2020,8,>=90,0.0,ADV,minimal_corrected,phase2
2020,9,<1,2.631578947368421,ADV,minimal_corrected,phase2
2020,9,1-3,0.0,ADV,minimal_corrected,phase2
2020,9,4-12,0.0,ADV,minimal_corrected,phase2
2020,9,13-17,,ADV,minimal_corrected,phase2
2020,9,18-44,,ADV,minimal_corrected,phase2
2020,9,45-59,,ADV,minimal_corrected,phase2
2020,9,60-74,0.0,ADV,minimal_corrected,phase2
2020,9,75-89,0.0,ADV,minimal_corrected,phase2
2020,9,>=90,2.631578947368421,ADV,minimal_corrected,phase2
2020,10,<1,3.225806451612903,ADV,minimal_corrected,phase2
2020,10,1-3,7.6923076923076925,ADV,minimal_corrected,phase2
2020,10,4-12,,ADV,minimal_corrected,phase2
2020,10,13-17,,ADV,minimal_corrected,phase2
2020,10,18-44,,ADV,minimal_corrected,phase2
2020,10,45-59,,ADV,minimal_corrected,phase2
2020,10,60-74,,ADV,minimal_corrected,phase2
2020,10,75-89,0.0,ADV,minimal_corrected,phase2
2020,10,>=90,0.0,ADV,minimal_corrected,phase2
2020,11,<1,3.7037037037037033,ADV,minimal_corrected,phase2
2020,11,1-3,5.263157894736842,ADV,minimal_corrected,phase2
2020,11,4-12,,ADV,minimal_corrected,phase2
2020,11,13-17,,ADV,minimal_corrected,phase2
2020,11,18-44,,ADV,minimal_corrected,phase2
2020,11,45-59,,ADV,minimal_corrected,phase2
2020,11,60-74,,ADV,minimal_corrected,phase2
2020,11,75-89,0.0,ADV,minimal_corrected,phase2
2020,11,>=90,0.0,ADV,minimal_corrected,phase2
2020,12,<1,7.894736842105263,ADV,minimal_corrected,phase2
2020,12,1-3,5.128205128205128,ADV,minimal_corrected,phase2
2020,12,4-12,,ADV,minimal_corrected,phase2
2020,12,13-17,,ADV,minimal_corrected,phase2
2020,12,18-44,,ADV,minimal_corrected,phase2
2020,12,45-59,,ADV,minimal_corrected,phase2
2020,12,60-74,,ADV,minimal_corrected,phase2
2020,12,75-89,0.0,ADV,minimal_corrected,phase2
2020,12,>=90,0.0,ADV,minimal_corrected,phase2
2021,1,<1,0.0,ADV,minimal_corrected,phase2
2021,1,1-3,5.0,ADV,minimal_corrected,phase2
2021,1,4-12,,ADV,minimal_corrected,phase2
2021,1,13-17,,ADV,minimal_corrected,phase2
2021,1,18-44,,ADV,minimal_corrected,phase2
2021,1,45-59,,ADV,minimal_corrected,phase2
2021,1,60-74,0.0,ADV,minimal_corrected,phase2
2021,1,75-89,0.0,ADV,minimal_corrected,phase2
2021,1,>=90,0.0,ADV,minimal_corrected,phase2
2021,2,<1,,ADV,minimal_corrected,phase2
2021,2,1-3,,ADV,minimal_corrected,phase2
2021,2,4-12,,ADV,minimal_corrected,phase2
2021,2,13-17,,ADV,minimal_corrected,phase2
2021,2,18-44,,ADV,minimal_corrected,phase2
2021,2,45-59,,ADV,minimal_corrected,phase2
2021,2,60-74,,ADV,minimal_corrected,phase2
2021,2,75-89,0.0,ADV,minimal_corrected,phase2
2021,2,>=90,0.0,ADV,minimal_corrected,phase2
2021,3,<1,,ADV,minimal_corrected,phase2
2021,3,1-3,,ADV,minimal_corrected,phase2
2021,3,4-12,,ADV,minimal_corrected,phase2
2021,3,13-17,,ADV,minimal_corrected,phase2
2021,3,18-44,,ADV,minimal_corrected,phase2
2021,3,45-59,,ADV,minimal_corrected,phase2
2021,3,60-74,0.0,ADV,minimal_corrected,phase2
2021,3,75-89,0.0,ADV,minimal_corrected,phase2
2021,3,>=90,0.0,ADV,minimal_corrected,phase2
2021,4,<1,,ADV,minimal_corrected,phase2
2021,4,1-3,,ADV,minimal_corrected,phase2
2021,4,4-12,,ADV,minimal_corrected,phase2
2021,4,13-17,,ADV,minimal_corrected,phase2
2021,4,18-44,,ADV,minimal_corrected,phase2
2021,4,45-59,0.0,ADV,minimal_corrected,phase2
2021,4,60-74,0.0,ADV,minimal_corrected,phase2
2021,4,75-89,1.6129032258064515,ADV,minimal_corrected,phase2
2021,4,>=90,0.0,ADV,minimal_corrected,phase2
2021,5,<1,0.0,ADV,minimal_corrected,phase2
2021,5,1-3,13.636363636363637,ADV,minimal_corrected,phase2
2021,5,4-12,,ADV,minimal_corrected,phase2
2021,5,13-17,,ADV,minimal_corrected,phase2
2021,5,18-44,,ADV,minimal_corrected,phase2
2021,5,45-59,,ADV,minimal_corrected,phase2
2021,5,60-74,,ADV,minimal_corrected,phase2
2021,5,75-89,0.0,ADV,minimal_corrected,phase2
2021,5,>=90,0.0,ADV,minimal_corrected,phase2
2021,6,<1,3.278688524590164,ADV,minimal_corrected,phase2
2021,6,1-3,1.818181818181818,ADV,minimal_corrected,phase2
2021,6,4-12,5.0,ADV,minimal_corrected,phase2
2021,6,18-44,0.0,ADV,minimal_corrected,phase2
2021,6,45-59,,ADV,minimal_corrected,phase2
2021,6,60-74,0.0,ADV,minimal_corrected,phase2
2021,6,75-89,0.0,ADV,minimal_corrected,phase2
2021,6,>=90,0.0,ADV,minimal_corrected,phase2
2021,7,<1,2.3529411764705883,ADV,minimal_corrected,phase2
2021,7,1-3,2.666666666666667,ADV,minimal_corrected,phase2
2021,7,4-12,0.0,ADV,minimal_corrected,phase2
2021,7,13-17,,ADV,minimal_corrected,phase2
2021,7,18-44,,ADV,minimal_corrected,phase2
2021,7,45-59,,ADV,minimal_corrected,phase2
2021,7,60-74,,ADV,minimal_corrected,phase2
2021,7,75-89,1.9230769230769231,ADV,minimal_corrected,phase2
2021,7,>=90,0.0,ADV,minimal_corrected,phase2
2021,8,<1,0.0,ADV,minimal_corrected,phase2
2021,8,1-3,0.0,ADV,minimal_corrected,phase2
2021,8,4-12,,ADV,minimal_corrected,phase2
2021,8,13-17,,ADV,minimal_corrected,phase2
2021,8,18-44,,ADV,minimal_corrected,phase2
2021,8,45-59,,ADV,minimal_corrected,phase2
2021,8,60-74,,ADV,minimal_corrected,phase2
2021,8,75-89,0.0,ADV,minimal_corrected,phase2
2021,8,>=90,0.0,ADV,minimal_corrected,phase2
2021,9,<1,0.0,ADV,minimal_corrected,phase2
2021,9,1-3,,ADV,minimal_corrected,phase2
2021,9,4-12,,ADV,minimal_corrected,phase2
2021,9,18-44,,ADV,minimal_corrected,phase2
2021,9,45-59,,ADV,minimal_corrected,phase2
2021,9,60-74,,ADV,minimal_corrected,phase2
2021,9,75-89,0.0,ADV,minimal_corrected,phase2
2021,9,>=90,0.0,ADV,minimal_corrected,phase2
2021,10,<1,,ADV,minimal_corrected,phase2
2021,10,1-3,,ADV,minimal_corrected,phase2
2021,10,4-12,,ADV,minimal_corrected,phase2
2021,10,13-17,,ADV,minimal_corrected,phase2
2021,10,18-44,,ADV,minimal_corrected,phase2
2021,10,45-59,,ADV,minimal_corrected,phase2
2021,10,60-74,,ADV,minimal_corrected,phase2
2021,10,75-89,0.0,ADV,minimal_corrected,phase2
2021,10,>=90,2.2222222222222223,ADV,minimal_corrected,phase2
2021,11,<1,0.0,ADV,minimal_corrected,phase2
2021,11,1-3,3.571428571428571,ADV,minimal_corrected,phase2
2021,11,4-12,0.0,ADV,minimal_corrected,phase2
2021,11,13-17,,ADV,minimal_corrected,phase2
2021,11,18-44,,ADV,minimal_corrected,phase2
2021,11,45-59,,ADV,minimal_corrected,phase2
2021,11,60-74,,ADV,minimal_corrected,phase2
2021,11,75-89,0.0,ADV,minimal_corrected,phase2
2021,11,>=90,0.0,ADV,minimal_corrected,phase2
2021,12,<1,0.0,ADV,minimal_corrected,phase2
2021,12,1-3,9.375,ADV,minimal_corrected,phase2
2021,12,4-12,0.0,ADV,minimal_corrected,phase2
2021,12,13-17,,ADV,minimal_corrected,phase2
2021,12,18-44,,ADV,minimal_corrected,phase2
2021,12,45-59,,ADV,minimal_corrected,phase2
2021,12,60-74,0.0,ADV,minimal_corrected,phase2
2021,12,75-89,0.0,ADV,minimal_corrected,phase2
2021,12,>=90,0.0,ADV,minimal_corrected,phase2
2022,1,<1,0.0,ADV,minimal_corrected,phase2
2022,1,1-3,9.30232558139535,ADV,minimal_corrected,phase2
2022,1,4-12,1.639344262295082,ADV,minimal_corrected,phase2
2022,1,13-17,,ADV,minimal_corrected,phase2
2022,1,18-44,,ADV,minimal_corrected,phase2
2022,1,45-59,,ADV,minimal_corrected,phase2
2022,1,60-74,0.0,ADV,minimal_corrected,phase2
2022,1,75-89,0.0,ADV,minimal_corrected,phase2
2022,1,>=90,0.0,ADV,minimal_corrected,phase2
2022,2,<1,10.714285714285714,ADV,minimal_corrected,phase2
2022,2,1-3,3.225806451612903,ADV,minimal_corrected,phase2
2022,2,4-12,,ADV,minimal_corrected,phase2
2022,2,13-17,,ADV,minimal_corrected,phase2
2022,2,18-44,,ADV,minimal_corrected,phase2
2022,2,45-59,,ADV,minimal_corrected,phase2
2022,2,60-74,0.0,ADV,minimal_corrected,phase2
2022,2,75-89,0.0,ADV,minimal_corrected,phase2
2022,2,>=90,0.0,ADV,minimal_corrected,phase2
2022,3,<1,0.0,ADV,minimal_corrected,phase2
2022,3,1-3,6.349206349206349,ADV,minimal_corrected,phase2
2022,3,4-12,6.666666666666667,ADV,minimal_corrected,phase2
2022,3,13-17,,ADV,minimal_corrected,phase2
2022,3,18-44,0.0,ADV,minimal_corrected,phase2
2022,3,45-59,0.0,ADV,minimal_corrected,phase2
2022,3,60-74,0.0,ADV,minimal_corrected,phase2
2022,3,75-89,0.0,ADV,minimal_corrected,phase2
2022,3,>=90,0.0,ADV,minimal_corrected,phase2
2022,4,<1,2.272727272727273,ADV,minimal_corrected,phase2
2022,4,1-3,4.651162790697675,ADV,minimal_corrected,phase2
2022,4,4-12,0.0,ADV,minimal_corrected,phase2
2022,4,13-17,,ADV,minimal_corrected,phase2
2022,4,18-44,0.7633587786259541,ADV,minimal_corrected,phase2
2022,4,45-59,0.0,ADV,minimal_corrected,phase2
2022,4,60-74,0.0,ADV,minimal_corrected,phase2
2022,4,75-89,0.0,ADV,minimal_corrected,phase2
2022,4,>=90,0.9523809523809524,ADV,minimal_corrected,phase2
2022,5,<1,0.0,ADV,minimal_corrected,phase2
2022,5,1-3,3.333333333333333,ADV,minimal_corrected,phase2
2022,5,4-12,0.0,ADV,minimal_corrected,phase2
2022,5,13-17,,ADV,minimal_corrected,phase2
2022,5,18-44,4.166666666666666,ADV,minimal_corrected,phase2
2022,5,45-59,0.0,ADV,minimal_corrected,phase2
2022,5,60-74,0.0,ADV,minimal_corrected,phase2
2022,5,75-89,0.0,ADV,minimal_corrected,phase2
2022,5,>=90,0.0,ADV,minimal_corrected,phase2
2022,6,<1,1.9230769230769231,ADV,minimal_corrected,phase2
2022,6,1-3,5.681818181818182,ADV,minimal_corrected,phase2
2022,6,4-12,1.2345679012345678,ADV,minimal_corrected,phase2
2022,6,13-17,,ADV,minimal_corrected,phase2
2022,6,18-44,0.0,ADV,minimal_corrected,phase2
2022,6,45-59,0.0,ADV,minimal_corrected,phase2
2022,6,60-74,0.0,ADV,minimal_corrected,phase2
2022,6,75-89,0.0,ADV,minimal_corrected,phase2
2022,6,>=90,0.0,ADV,minimal_corrected,phase2
2022,7,<1,0.0,ADV,minimal_corrected,phase2
2022,7,1-3,1.3157894736842104,ADV,minimal_corrected,phase2
2022,7,4-12,0.0,ADV,minimal_corrected,phase2
2022,7,13-17,,ADV,minimal_corrected,phase2
2022,7,18-44,0.0,ADV,minimal_corrected,phase2
2022,7,45-59,0.0,ADV,minimal_corrected,phase2
2022,7,60-74,0.0,ADV,minimal_corrected,phase2
2022,7,75-89,0.0,ADV,minimal_corrected,phase2
2022,7,>=90,0.0,ADV,minimal_corrected,phase2
2022,8,<1,2.0408163265306123,ADV,minimal_corrected,phase2
2022,8,1-3,4.705882352941177,ADV,minimal_corrected,phase2
2022,8,4-12,4.3478260869565215,ADV,minimal_corrected,phase2
2022,8,13-17,,ADV,minimal_corrected,phase2
2022,8,18-44,0.0,ADV,minimal_corrected,phase2
2022,8,45-59,0.0,ADV,minimal_corrected,phase2
2022,8,60-74,0.0,ADV,minimal_corrected,phase2
2022,8,75-89,0.0,ADV,minimal_corrected,phase2
2022,8,>=90,0.0,ADV,minimal_corrected,phase2
2022,9,<1,0.0,ADV,minimal_corrected,phase2
2022,9,1-3,1.7857142857142856,ADV,minimal_corrected,phase2
2022,9,4-12,2.2222222222222223,ADV,minimal_corrected,phase2
2022,9,13-17,,ADV,minimal_corrected,phase2
2022,9,18-44,0.0,ADV,minimal_corrected,phase2
2022,9,45-59,0.0,ADV,minimal_corrected,phase2
2022,9,60-74,0.0,ADV,minimal_corrected,phase2
2022,9,75-89,0.0,ADV,minimal_corrected,phase2
2022,9,>=90,0.0,ADV,minimal_corrected,phase2
2022,10,<1,0.0,ADV,minimal_corrected,phase2
2022,10,1-3,9.859154929577464,ADV,minimal_corrected,phase2
2022,10,4-12,8.955223880597014,ADV,minimal_corrected,phase2
2022,10,13-17,,ADV,minimal_corrected,phase2
2022,10,18-44,0.0,ADV,minimal_corrected,phase2
2022,10,45-59,2.4390243902439024,ADV,minimal_corrected,phase2
2022,10,60-74,0.0,ADV,minimal_corrected,phase2
2022,10,75-89,0.0,ADV,minimal_corrected,phase2
2022,10,>=90,0.8771929824561403,ADV,minimal_corrected,phase2
2022,11,<1,2.0408163265306123,ADV,minimal_corrected,phase2
2022,11,1-3,10.185185185185183,ADV,minimal_corrected,phase2
2022,11,4-12,8.75,ADV,minimal_corrected,phase2
2022,11,13-17,,ADV,minimal_corrected,phase2
2022,11,18-44,0.0,ADV,minimal_corrected,phase2
2022,11,45-59,2.5,ADV,minimal_corrected,phase2
2022,11,60-74,0.0,ADV,minimal_corrected,phase2
2022,11,75-89,0.8130081300813009,ADV,minimal_corrected,phase2
2022,11,>=90,0.0,ADV,minimal_corrected,phase2
2022,12,<1,0.0,ADV,minimal_corrected,phase2
2022,12,1-3,7.6923076923076925,ADV,minimal_corrected,phase2
2022,12,4-12,5.88235294117647,ADV,minimal_corrected,phase2
2022,12,13-17,,ADV,minimal_corrected,phase2
2022,12,18-44,2.7777777777777777,ADV,minimal_corrected,phase2
2022,12,45-59,0.0,ADV,minimal_corrected,phase2
2022,12,60-74,1.4492753623188406,ADV,minimal_corrected,phase2
2022,12,75-89,0.9009009009009008,ADV,minimal_corrected,phase2
2022,12,>=90,0.0,ADV,minimal_corrected,phase2
2023,1,<1,0.0,ADV,minimal_corrected,phase2
2023,1,1-3,9.375,ADV,minimal_corrected,phase2
2023,1,4-12,0.0,ADV,minimal_corrected,phase2
2023,1,13-17,,ADV,minimal_corrected,phase2
2023,1,18-44,0.0,ADV,minimal_corrected,phase2
2023,1,45-59,0.0,ADV,minimal_corrected,phase2
2023,1,60-74,0.5524861878453038,ADV,minimal_corrected,phase2
2023,1,75-89,1.4084507042253522,ADV,minimal_corrected,phase2
2023,1,>=90,0.0,ADV,minimal_corrected,phase2
2023,2,<1,3.571428571428571,ADV,minimal_corrected,phase2
2023,2,1-3,15.151515151515152,ADV,minimal_corrected,phase2
2023,2,4-12,6.666666666666667,ADV,minimal_corrected,phase2
2023,2,13-17,,ADV,minimal_corrected,phase2
2023,2,18-44,4.0,ADV,minimal_corrected,phase2
2023,2,45-59,0.0,ADV,minimal_corrected,phase2
2023,2,60-74,1.5151515151515151,ADV,minimal_corrected,phase2
2023,2,75-89,0.0,ADV,minimal_corrected,phase2
2023,2,>=90,0.0,ADV,minimal_corrected,phase2
2023,3,<1,3.278688524590164,ADV,minimal_corrected,phase2
2023,3,1-3,2.1739130434782608,ADV,minimal_corrected,phase2
2023,3,4-12,1.2345679012345678,ADV,minimal_corrected,phase2
2023,3,13-17,0.0,ADV,minimal_corrected,phase2
2023,3,18-44,1.2658227848101269,ADV,minimal_corrected,phase2
2023,3,45-59,1.3333333333333337,ADV,minimal_corrected,phase2
2023,3,60-74,0.8403361344537815,ADV,minimal_corrected,phase2
2023,3,75-89,0.0,ADV,minimal_corrected,phase2
2023,3,>=90,0.0,ADV,minimal_corrected,phase2
2023,4,<1,1.282051282051282,ADV,minimal_corrected,phase2
2023,4,1-3,7.086614173228346,ADV,minimal_corrected,phase2
2023,4,4-12,2.6737967914438503,ADV,minimal_corrected,phase2
2023,4,13-17,7.142857142857142,ADV,minimal_corrected,phase2
2023,4,18-44,0.0,ADV,minimal_corrected,phase2
2023,4,45-59,0.0,ADV,minimal_corrected,phase2
2023,4,60-74,0.78125,ADV,minimal_corrected,phase2
2023,4,75-89,0.0,ADV,minimal_corrected,phase2
2023,4,>=90,0.0,ADV,minimal_corrected,phase2
2023,5,<1,0.9009009009009008,ADV,minimal_corrected,phase2
2023,5,1-3,7.446808510638298,ADV,minimal_corrected,phase2
2023,5,4-12,3.431372549019608,ADV,minimal_corrected,phase2
2023,5,13-17,0.0,ADV,minimal_corrected,phase2
2023,5,18-44,2.0,ADV,minimal_corrected,phase2
2023,5,45-59,0.8695652173913043,ADV,minimal_corrected,phase2
2023,5,60-74,0.5291005291005291,ADV,minimal_corrected,phase2
2023,5,75-89,0.0,ADV,minimal_corrected,phase2
2023,5,>=90,0.4545454545454545,ADV,minimal_corrected,phase2
2023,6,<1,4.316546762589928,ADV,minimal_corrected,phase2
2023,6,1-3,5.098039215686274,ADV,minimal_corrected,phase2
2023,6,4-12,7.194244604316546,ADV,minimal_corrected,phase2
2023,6,13-17,,ADV,minimal_corrected,phase2
2023,6,18-44,2.564102564102564,ADV,minimal_corrected,phase2
2023,6,45-59,1.2658227848101269,ADV,minimal_corrected,phase2
2023,6,60-74,1.8691588785046729,ADV,minimal_corrected,phase2
2023,6,75-89,0.0,ADV,minimal_corrected,phase2
2023,6,>=90,0.4587155963302752,ADV,minimal_corrected,phase2
2023,7,<1,2.702702702702702,ADV,minimal_corrected,phase2
2023,7,1-3,8.445945945945946,ADV,minimal_corrected,phase2
2023,7,4-12,6.970509383378016,ADV,minimal_corrected,phase2
2023,7,13-17,,ADV,minimal_corrected,phase2
2023,7,18-44,2.5,ADV,minimal_corrected,phase2
2023,7,45-59,1.4492753623188406,ADV,minimal_corrected,phase2
2023,7,60-74,3.225806451612903,ADV,minimal_corrected,phase2
2023,7,75-89,1.5151515151515151,ADV,minimal_corrected,phase2
2023,7,>=90,0.0,ADV,minimal_corrected,phase2
2023,8,<1,0.0,ADV,minimal_corrected,phase2
2023,8,1-3,7.26643598615917,ADV,minimal_corrected,phase2
2023,8,4-12,17.346938775510203,ADV,minimal_corrected,phase2
2023,8,13-17,4.545454545454546,ADV,minimal_corrected,phase2
2023,8,18-44,1.851851851851852,ADV,minimal_corrected,phase2
2023,8,45-59,1.7241379310344829,ADV,minimal_corrected,phase2
2023,8,60-74,0.9090909090909092,ADV,minimal_corrected,phase2
2023,8,75-89,0.0,ADV,minimal_corrected,phase2
2023,8,>=90,0.6097560975609756,ADV,minimal_corrected,phase2
2023,9,<1,3.061224489795918,ADV,minimal_corrected,phase2
2023,9,1-3,9.95575221238938,ADV,minimal_corrected,phase2
2023,9,4-12,14.705882352941178,ADV,minimal_corrected,phase2
2023,9,13-17,0.0,ADV,minimal_corrected,phase2
2023,9,18-44,1.6666666666666667,ADV,minimal_corrected,phase2
2023,9,45-59,0.0,ADV,minimal_corrected,phase2
2023,9,60-74,0.0,ADV,minimal_corrected,phase2
2023,9,75-89,0.9345794392523364,ADV,minimal_corrected,phase2
2023,9,>=90,1.8691588785046729,ADV,minimal_corrected,phase2
2023,10,<1,2.6785714285714284,ADV,minimal_corrected,phase2
2023,10,1-3,11.41732283464567,ADV,minimal_corrected,phase2
2023,10,4-12,12.9863301787592,ADV,minimal_corrected,phase2
2023,10,13-17,8.823529411764707,ADV,minimal_corrected,phase2
2023,10,18-44,2.631578947368421,ADV,minimal_corrected,phase2
2023,10,45-59,1.0869565217391304,ADV,minimal_corrected,phase2
2023,10,60-74,1.0101010101010102,ADV,minimal_corrected,phase2
2023,10,75-89,0.0,ADV,minimal_corrected,phase2
2023,10,>=90,0.0,ADV,minimal_corrected,phase2
2023,11,<1,4.3478260869565215,ADV,minimal_corrected,phase2
2023,11,1-3,13.09655937846837,ADV,minimal_corrected,phase2
2023,11,4-12,11.262513904338151,ADV,minimal_corrected,phase2
2023,11,13-17,4.918032786885246,ADV,minimal_corrected,phase2
2023,11,18-44,1.6574585635359116,ADV,minimal_corrected,phase2
2023,11,45-59,0.9433962264150944,ADV,minimal_corrected,phase2
2023,11,60-74,0.0,ADV,minimal_corrected,phase2
2023,11,75-89,0.7142857142857143,ADV,minimal_corrected,phase2
2023,11,>=90,0.5952380952380952,ADV,minimal_corrected,phase2
2023,12,<1,7.6923076923076925,ADV,minimal_corrected,phase2
2023,12,1-3,16.176470588235293,ADV,minimal_corrected,phase2
2023,12,4-12,16.56570977087174,ADV,minimal_corrected,phase2
2023,12,13-17,5.753424657534247,ADV,minimal_corrected,phase2
2023,12,18-44,2.912621359223301,ADV,minimal_corrected,phase2
2023,12,45-59,1.8018018018018016,ADV,minimal_corrected,phase2
2023,12,60-74,1.912568306010929,ADV,minimal_corrected,phase2
2023,12,75-89,2.2988505747126435,ADV,minimal_corrected,phase2
2023,12,>=90,1.1235955056179776,ADV,minimal_corrected,phase2
2024,1,<1,,ADV,minimal_corrected,phase2
2024,1,1-3,,ADV,minimal_corrected,phase2
2024,1,4-12,,ADV,minimal_corrected,phase2
2024,1,13-17,,ADV,minimal_corrected,phase2
2024,1,18-44,1.282051282051282,ADV,minimal_corrected,phase2
2024,1,45-59,0.0,ADV,minimal_corrected,phase2
2024,1,60-74,0.5154639175257731,ADV,minimal_corrected,phase2
2024,1,75-89,1.25,ADV,minimal_corrected,phase2
2024,1,>=90,1.020408163265306,ADV,minimal_corrected,phase2
2024,2,<1,,ADV,minimal_corrected,phase2
2024,2,4-12,,ADV,minimal_corrected,phase2
2024,2,13-17,,ADV,minimal_corrected,phase2
2024,2,18-44,2.941176470588235,ADV,minimal_corrected,phase2
2024,2,45-59,4.166666666666666,ADV,minimal_corrected,phase2
2024,2,60-74,0.9803921568627452,ADV,minimal_corrected,phase2
2024,2,75-89,0.9259259259259258,ADV,minimal_corrected,phase2
2024,2,>=90,0.0,ADV,minimal_corrected,phase2
2024,3,<1,0.0,ADV,minimal_corrected,phase2
2024,3,4-12,,ADV,minimal_corrected,phase2
2024,3,13-17,,ADV,minimal_corrected,phase2
2024,3,18-44,1.4705882352941175,ADV,minimal_corrected,phase2
2024,3,45-59,2.5210084033613445,ADV,minimal_corrected,phase2
2024,3,60-74,3.977272727272727,ADV,minimal_corrected,phase2
2024,3,75-89,0.0,ADV,minimal_corrected,phase2
2024,3,>=90,0.0,ADV,minimal_corrected,phase2
2024,4,<1,,ADV,minimal_corrected,phase2
2024,4,1-3,,ADV,minimal_corrected,phase2
2024,4,4-12,,ADV,minimal_corrected,phase2
2024,4,13-17,,ADV,minimal_corrected,phase2
2024,4,18-44,0.0,ADV,minimal_corrected,phase2
2024,4,45-59,3.0927835051546397,ADV,minimal_corrected,phase2
2024,4,60-74,2.8901734104046244,ADV,minimal_corrected,phase2
2024,4,75-89,0.9708737864077668,ADV,minimal_corrected,phase2
2024,4,>=90,0.0,ADV,minimal_corrected,phase2
2024,5,<1,,ADV,minimal_corrected,phase2
