period,age_group,pathogen,environment,n_months,rho,p_value,q_period,q_age_panel,low_n,status
2020-2022,1-3,MP,temp,31,0.1471522717333094,0.4295541472491405,0.8859133474068429,0.8225504947323968,False,computed
2020-2022,1-3,MP,humi,31,0.099403746982088,0.5947027773725262,0.939142344872617,0.8953391973375968,False,computed
2020-2022,1-3,MP,PM2.5,31,-0.0759712208794637,0.6845990875721472,0.958438722601006,0.8953391973375968,False,computed
2020-2022,1-3,MP,PM10,31,-0.0171460611606658,0.9270566074362872,0.9976213999135164,0.9827499130841488,False,computed
2020-2022,1-3,MP,NO2,31,-0.0734750236219956,0.6944583455882163,0.9591994268329904,0.8953391973375968,False,computed
2020-2022,1-3,MP,SO2,31,-0.3824294276871711,0.0337339037767988,0.6328728615023584,0.2760046672647181,False,computed
2020-2022,1-3,MP,O3,31,0.1590894029211148,0.3926421999542672,0.8859133474068429,0.8119628255915525,False,computed
2020-2022,1-3,MP,CO,31,-0.2302160123742242,0.2127894769171481,0.8135986772117402,0.5632662624277451,False,computed
2020-2022,1-3,MP,AQI,31,0.183614781543333,0.3227845541641549,0.8447028750928838,0.7085514603603402,False,computed
2020-2022,1-3,HMPV,windlevel,31,0.2189536119501796,0.2366462150409959,0.8135986772117402,0.5756259284780983,False,computed
2020-2022,1-3,HMPV,temp,31,-0.3695767730212211,0.0407324272573653,0.6328728615023584,0.2819937271663753,False,computed
2020-2022,1-3,HMPV,humi,31,-0.0901200373823927,0.6297132772587124,0.9438957046704468,0.8953391973375968,False,computed
2020-2022,1-3,HMPV,PM2.5,31,0.2847741787485425,0.1204832941749357,0.746356689579248,0.4714563685106182,False,computed
2020-2022,1-3,HMPV,PM10,31,0.2496282725615575,0.1756373623001297,0.7679172456256808,0.5022845103705865,False,computed
2020-2022,1-3,HMPV,NO2,31,0.4325563212863264,0.0150845794076509,0.5998026035689265,0.1939445923840841,False,computed
2020-2022,1-3,HMPV,SO2,31,-0.3711698846412207,0.0398064644269481,0.6328728615023584,0.2819937271663753,False,computed
2020-2022,1-3,HMPV,O3,31,0.1197369510761369,0.5211423013960594,0.9332012195169388,0.8953391973375968,False,computed
2020-2022,1-3,HMPV,CO,31,0.1005062225696162,0.5906017482905872,0.939142344872617,0.8953391973375968,False,computed
2020-2022,1-3,HMPV,AQI,31,0.223607698387768,0.2265795531059558,0.8135986772117402,0.5664488827648895,False,computed
2020-2022,1-3,HBOV,windlevel,31,0.4744592209210538,0.007002392054947,0.4901674438462963,0.1260430569890476,False,computed
2020-2022,1-3,HBOV,temp,31,0.0184118503641005,0.9216874892330504,0.9976213999135164,0.9827499130841488,False,computed
2020-2022,1-3,HBOV,humi,31,-0.2531123604998884,0.1694883780851233,0.7679172456256808,0.5022845103705865,False,computed
2020-2022,1-3,HBOV,PM2.5,31,-0.1117975048313261,0.5493299139129519,0.9332012195169388,0.8953391973375968,False,computed
2020-2022,1-3,HBOV,PM10,31,0.1106734302105827,0.55337747605147,0.9332012195169388,0.8953391973375968,False,computed
2020-2022,1-3,HBOV,NO2,31,0.092372056028055,0.6211439378508825,0.939142344872617,0.8953391973375968,False,computed
2020-2022,1-3,HBOV,SO2,31,-0.5464509524842149,0.0014703325236488,0.3112268055763185,0.0661649635641994,False,computed
2020-2022,1-3,HBOV,O3,31,0.0665659205471329,0.7219994226237121,0.9591994268329904,0.9021355078981116,False,computed
2020-2022,1-3,HBOV,CO,31,-0.0901553138809494,0.6295786753312647,0.9438957046704468,0.8953391973375968,False,computed
2020-2022,1-3,HBOV,AQI,31,0.0503796784688027,0.787817355201218,0.9755035178187688,0.9299913522238012,False,computed
2020-2022,4-12,FluA,windlevel,23,-0.1094935404352079,0.6189573271967661,0.939142344872617,0.8503988284740391,False,computed
2020-2022,4-12,FluA,temp,23,0.0629587857502445,0.7753494737560538,0.9657377786997112,0.915595463383618,False,computed
2020-2022,4-12,FluA,humi,23,0.1840860148566933,0.4004414924336791,0.8859133474068429,0.8021726318593768,False,computed
2020-2022,4-12,FluA,PM2.5,23,-0.1183898905955685,0.5905678657008806,0.939142344872617,0.8503988284740391,False,computed
2020-2022,4-12,FluA,PM10,23,-0.2046160536882947,0.3489944199377812,0.8787629279008881,0.8021726318593768,False,computed
2020-2022,4-12,FluA,NO2,23,-0.0085562968173339,0.9690923026791448,0.9976213999135164,0.9690923026791448,False,computed
2020-2022,4-12,FluA,SO2,23,-0.3840066011619478,0.0704490503763404,0.6755388392251825,0.3688215197751675,False,computed
2020-2022,4-12,FluA,O3,23,-0.2696278433216995,0.2134338503496041,0.8135986772117402,0.6108883704820831,False,computed
2020-2022,4-12,FluA,CO,23,-0.1961588112041286,0.369696446193031,0.8835328352059227,0.8021726318593768,False,computed
2020-2022,4-12,FluA,AQI,23,-0.1909293611338938,0.3828431117401176,0.8859133474068429,0.8021726318593768,False,computed
2020-2022,4-12,FluB,windlevel,23,0.3799023174466976,0.0737643039550335,0.6884668369136461,0.3688215197751675,False,computed
2020-2022,4-12,FluB,temp,23,-0.4292840071591192,0.0409372683016871,0.6328728615023584,0.3512065648813078,False,computed
2020-2022,4-12,FluB,humi,23,-0.12289306871614,0.5764130026576608,0.9378461277463918,0.8503988284740391,False,computed
2020-2022,4-12,FluB,PM2.5,23,0.5325366311032734,0.00889590404389,0.5335460061053979,0.1646370533125228,False,computed
2020-2022,4-12,FluB,PM10,23,0.4292840071591192,0.0409372683016871,0.6328728615023584,0.3512065648813078,False,computed
2020-2022,4-12,FluB,NO2,23,0.4254610352008169,0.0429705156331365,0.6328728615023584,0.3512065648813078,False,computed
2020-2022,4-12,FluB,SO2,23,0.037606714193212,0.8647290487511946,0.9937893070898584,0.915595463383618,False,computed
2020-2022,4-12,FluB,O3,23,-0.0572378676212158,0.7953208527004093,0.9781602131275092,0.915595463383618,False,computed
2020-2022,4-12,FluB,CO,23,0.3949681305048207,0.062149206633644,0.6421466541564022,0.3688215197751675,False,computed
2020-2022,4-12,FluB,AQI,23,0.1021303128143264,0.642861892110631,0.9494274477986764,0.8508466219111294,False,computed
2020-2022,4-12,RSV,windlevel,23,-0.0285265532596248,0.8971954055148734,0.9976213999135164,0.917586210185666,False,computed
2020-2022,4-12,RSV,temp,23,0.2526637574423919,0.2447678821300313,0.8135986772117402,0.6294031254772234,False,computed
2020-2022,4-12,RSV,humi,23,0.1436515717716824,0.5131668573095606,0.9300083781559384,0.8503988284740391,False,computed
2020-2022,4-12,RSV,PM2.5,23,-0.3504690829039629,0.101100568474178,0.7221533391026016,0.4410857595984657,False,computed
2020-2022,4-12,RSV,PM10,23,-0.4065033839496547,0.0542462452716307,0.6328728615023584,0.3688215197751675,False,computed
2020-2022,4-12,RSV,NO2,23,-0.2675025276136025,0.2172047539491851,0.8135986772117402,0.6108883704820831,False,computed
2020-2022,4-12,RSV,SO2,23,-0.1737492607928351,0.4278582342402525,0.8859133474068429,0.8021726318593768,False,computed
2020-2022,4-12,RSV,O3,23,-0.2057987056587223,0.3461549544353588,0.8783539061142684,0.8021726318593768,False,computed
2020-2022,4-12,RSV,CO,23,-0.1080467761856783,0.6236258075476286,0.939142344872617,0.8503988284740391,False,computed
2020-2022,4-12,RSV,AQI,23,-0.194591845449584,0.3736081703156473,0.8835328352059227,0.8021726318593768,False,computed
2020-2022,4-12,ADV,windlevel,23,0.0142632766298124,0.9484983598744924,0.9976213999135164,0.9591556448169024,False,computed
2020-2022,4-12,ADV,temp,23,-0.3076792530145256,0.1532316550727863,0.7583899253282129,0.5107721835759544,False,computed
2020-2022,4-12,ADV,humi,23,-0.1161438239856156,0.5976828359410604,0.939142344872617,0.8503988284740391,False,computed
2020-2022,4-12,ADV,PM2.5,23,0.098824130935129,0.65370966805793,0.9531207378481488,0.8526647844233869,False,computed
2020-2022,4-12,ADV,PM10,23,0.1202190458798477,0.5848004073174942,0.9378461277463918,0.8503988284740391,False,computed
2020-2022,4-12,ADV,NO2,23,0.1727302035447833,0.4306147489025366,0.8859133474068429,0.8021726318593768,False,computed
2020-2022,4-12,ADV,SO2,23,-0.1839398332733533,0.4008222526049843,0.8859133474068429,0.8021726318593768,False,computed
2020-2022,4-12,ADV,O3,23,-0.0458462463101114,0.8354490088737745,0.9882926147810968,0.915595463383618,False,computed
2020-2022,4-12,ADV,CO,23,0.1498384537669312,0.4949895727288148,0.9190787822550938,0.8503988284740391,False,computed
2020-2022,4-12,ADV,AQI,23,0.0550154955721337,0.8031133923187922,0.9782570558607396,0.915595463383618,False,computed
2020-2022,4-12,PIV,windlevel,23,0.6152910043385355,0.0017784388890075,0.3112268055763185,0.1223297519196125,False,computed
2020-2022,4-12,PIV,temp,23,-0.1252628266161513,0.5690242358063138,0.934795415091642,0.8503988284740391,False,computed
2020-2022,4-12,PIV,humi,23,0.1112333900351423,0.6133619263135559,0.939142344872617,0.8503988284740391,False,computed
2020-2022,4-12,PIV,PM2.5,23,-0.0340714888395931,0.8773470808909967,0.9976213999135164,0.917586210185666,False,computed
2020-2022,4-12,PIV,PM10,23,-0.043090412355956,0.8452206034796692,0.9882926147810968,0.915595463383618,False,computed
2020-2022,4-12,PIV,NO2,23,0.2992015525182538,0.1654679269773155,0.7679172456256808,0.5318611938556569,False,computed
2020-2022,4-12,PIV,SO2,23,-0.3844013245921284,0.0701362798619067,0.6755388392251825,0.3688215197751675,False,computed
2020-2022,4-12,PIV,O3,23,-0.3487317092993653,0.1029200105729753,0.7221533391026016,0.4410857595984657,False,computed
2020-2022,4-12,PIV,CO,23,0.1368546393051452,0.5335005670466253,0.9332012195169388,0.8503988284740391,False,computed
2020-2022,4-12,PIV,AQI,23,-0.2675613976520992,0.2170997083208274,0.8135986772117402,0.6108883704820831,False,computed
2020-2022,4-12,HRV,windlevel,23,0.4185816782097995,0.0468275419841743,0.6328728615023584,0.3512065648813078,False,computed
2020-2022,4-12,HRV,temp,23,0.31331851710155,0.1454540795511813,0.7583899253282129,0.5107721835759544,False,computed
2020-2022,4-12,HRV,humi,23,0.0583148028674809,0.7915514258872296,0.9755035178187688,0.915595463383618,False,computed
2020-2022,4-12,HRV,PM2.5,23,-0.390906856509978,0.0651320177787207,0.6421466541564022,0.3688215197751675,False,computed
2020-2022,4-12,HRV,PM10,23,-0.3335804401317764,0.1198216519976253,0.746356689579248,0.4871915428676078,False,computed
2020-2022,4-12,HRV,NO2,23,-0.3252595155709343,0.1299177447646954,0.7583899253282129,0.4871915428676078,False,computed
2020-2022,4-12,HRV,SO2,23,-0.1304992585269401,0.552847875977592,0.9332012195169388,0.8503988284740391,False,computed
2020-2022,4-12,HRV,O3,23,-0.1433160409455039,0.5141617747804973,0.9300083781559384,0.8503988284740391,False,computed
2020-2022,4-12,HRV,CO,23,-0.0788627959822453,0.7205836034600044,0.9591994268329904,0.885036267823457,False,computed
2020-2022,4-12,HRV,AQI,23,-0.2866320818910079,0.1848376863678956,0.7794360268525721,0.5736341990727796,False,computed
2020-2022,4-12,MP,windlevel,23,0.1628619877218892,0.4577961560444519,0.9044106291413172,0.8226593480061056,False,computed
2020-2022,4-12,MP,temp,23,0.2552166514910092,0.2398712881286425,0.8135986772117402,0.6294031254772234,False,computed
2020-2022,4-12,MP,humi,23,-0.1598828050196594,0.4661736305367931,0.9044106291413172,0.8226593480061056,False,computed
2020-2022,4-12,MP,PM2.5,23,-0.3277100972452648,0.1268829803961327,0.7583899253282129,0.4871915428676078,False,computed
2020-2022,4-12,MP,PM10,23,-0.1966260583471588,0.3685346069940304,0.8835328352059227,0.8021726318593768,False,computed
2020-2022,4-12,MP,NO2,23,-0.1728352984714114,0.4303300300831837,0.8859133474068429,0.8021726318593768,False,computed
2020-2022,4-12,MP,SO2,23,-0.5954871346759262,0.0027184389315469,0.3198390031920204,0.1223297519196125,False,computed
2020-2022,4-12,MP,O3,23,0.0903685419676336,0.6817587473800637,0.9563749963247388,0.8765469609172248,False,computed
2020-2022,4-12,MP,CO,23,-0.4436209266536799,0.0339757114969166,0.6328728615023584,0.3512065648813078,False,computed
2020-2022,4-12,MP,AQI,23,0.0417085578312155,0.8501287722064268,0.9882926147810968,0.915595463383618,False,computed
2020-2022,4-12,HMPV,windlevel,23,-0.0789099149427171,0.7204231600478807,0.9591994268329904,0.885036267823457,False,computed
2020-2022,4-12,HMPV,temp,23,-0.0463862337838945,0.8335370375899608,0.9882926147810968,0.915595463383618,False,computed
2020-2022,4-12,HMPV,humi,23,0.3577604927470484,0.093722786030534,0.7190997631417492,0.4410857595984657,False,computed
2020-2022,4-12,HMPV,PM2.5,23,0.1093008956976824,0.6195781451443214,0.939142344872617,0.8503988284740391,False,computed
2020-2022,4-12,HMPV,PM10,23,0.0767772145388598,0.7276964868770646,0.9591994268329904,0.885036267823457,False,computed
2020-2022,4-12,HMPV,NO2,23,0.5309069821242894,0.0091465029618068,0.5335460061053979,0.1646370533125228,False,computed
2020-2022,4-12,HMPV,SO2,23,-0.3093179805445383,0.1509420051324901,0.7583899253282129,0.5107721835759544,False,computed
2020-2022,4-12,HMPV,O3,23,0.1087677205967181,0.6212976678284009,0.939142344872617,0.8503988284740391,False,computed
2020-2022,4-12,HMPV,CO,23,0.0440086946298108,0.8419620478628964,0.9882926147810968,0.915595463383618,False,computed
2020-2022,4-12,HMPV,AQI,23,0.2575235737657592,0.2355018867321828,0.8135986772117402,0.6294031254772234,False,computed
2020-2022,4-12,HBOV,windlevel,23,0.560439466268299,0.0054102046881995,0.4207936979710758,0.1623061406459864,False,computed
2020-2022,4-12,HBOV,temp,23,-0.0394248542288305,0.8582519177234947,0.9882926147810968,0.915595463383618,False,computed
2020-2022,4-12,HBOV,humi,23,-0.4555087003977192,0.0289447657219086,0.6328728615023584,0.3512065648813078,False,computed
2020-2022,4-12,HBOV,PM2.5,23,-0.0291137385074441,0.8950905214057916,0.9976213999135164,0.917586210185666,False,computed
2020-2022,4-12,HBOV,PM10,23,0.2383687340296985,0.2733810776376724,0.8253656195209351,0.6834526940941811,False,computed
2020-2022,4-12,HBOV,NO2,23,0.1704787970428156,0.4367384329012163,0.8904716212835968,0.8021726318593768,False,computed
2020-2022,4-12,HBOV,SO2,23,-0.4619914731249258,0.0264627479909222,0.6328728615023584,0.3512065648813078,False,computed
2020-2022,4-12,HBOV,O3,23,0.0776366360198509,0.7247627553861488,0.9591994268329904,0.885036267823457,False,computed
2020-2022,4-12,HBOV,CO,23,-0.1790166534004909,0.4137628743990661,0.8859133474068429,0.8021726318593768,False,computed
2020-2022,4-12,HBOV,AQI,23,0.1043242296516747,0.6357021001285809,0.9467903618936312,0.8508466219111294,False,computed
2020-2022,13-17,FluA,windlevel,0,,,,,True,low_n_blank
2020-2022,13-17,FluA,temp,0,,,,,True,low_n_blank
2020-2022,13-17,FluA,humi,0,,,,,True,low_n_blank
2020-2022,13-17,FluA,PM2.5,0,,,,,True,low_n_blank
2020-2022,13-17,FluA,PM10,0,,,,,True,low_n_blank
2020-2022,13-17,FluA,NO2,0,,,,,True,low_n_blank
2020-2022,13-17,FluA,SO2,0,,,,,True,low_n_blank
2020-2022,13-17,FluA,O3,0,,,,,True,low_n_blank
2020-2022,13-17,FluA,CO,0,,,,,True,low_n_blank
2020-2022,13-17,FluA,AQI,0,,,,,True,low_n_blank
2020-2022,13-17,FluB,windlevel,0,,,,,True,low_n_blank
2020-2022,13-17,FluB,temp,0,,,,,True,low_n_blank
2020-2022,13-17,FluB,humi,0,,,,,True,low_n_blank
2020-2022,13-17,FluB,PM2.5,0,,,,,True,low_n_blank
2020-2022,13-17,FluB,PM10,0,,,,,True,low_n_blank
2020-2022,13-17,FluB,NO2,0,,,,,True,low_n_blank
2020-2022,13-17,FluB,SO2,0,,,,,True,low_n_blank
2020-2022,13-17,FluB,O3,0,,,,,True,low_n_blank
2020-2022,13-17,FluB,CO,0,,,,,True,low_n_blank
2020-2022,13-17,FluB,AQI,0,,,,,True,low_n_blank
2020-2022,13-17,RSV,windlevel,0,,,,,True,low_n_blank
2020-2022,13-17,RSV,temp,0,,,,,True,low_n_blank
2020-2022,13-17,RSV,humi,0,,,,,True,low_n_blank
2020-2022,13-17,RSV,PM2.5,0,,,,,True,low_n_blank
2020-2022,13-17,RSV,PM10,0,,,,,True,low_n_blank
2020-2022,13-17,RSV,NO2,0,,,,,True,low_n_blank
2020-2022,13-17,RSV,SO2,0,,,,,True,low_n_blank
2020-2022,13-17,RSV,O3,0,,,,,True,low_n_blank
2020-2022,13-17,RSV,CO,0,,,,,True,low_n_blank
2020-2022,13-17,RSV,AQI,0,,,,,True,low_n_blank
2020-2022,13-17,ADV,windlevel,0,,,,,True,low_n_blank
2020-2022,13-17,ADV,temp,0,,,,,True,low_n_blank
2020-2022,13-17,ADV,humi,0,,,,,True,low_n_blank
2020-2022,13-17,ADV,PM2.5,0,,,,,True,low_n_blank
2020-2022,13-17,ADV,PM10,0,,,,,True,low_n_blank
2020-2022,13-17,ADV,NO2,0,,,,,True,low_n_blank
2020-2022,13-17,ADV,SO2,0,,,,,True,low_n_blank
2020-2022,13-17,ADV,O3,0,,,,,True,low_n_blank
2020-2022,13-17,ADV,CO,0,,,,,True,low_n_blank
2020-2022,13-17,ADV,AQI,0,,,,,True,low_n_blank
2020-2022,13-17,PIV,windlevel,0,,,,,True,low_n_blank
2020-2022,13-17,PIV,temp,0,,,,,True,low_n_blank
2020-2022,13-17,PIV,humi,0,,,,,True,low_n_blank
2020-2022,13-17,PIV,PM2.5,0,,,,,True,low_n_blank
2020-2022,13-17,PIV,PM10,0,,,,,True,low_n_blank
2020-2022,13-17,PIV,NO2,0,,,,,True,low_n_blank
2020-2022,13-17,PIV,SO2,0,,,,,True,low_n_blank
2020-2022,13-17,PIV,O3,0,,,,,True,low_n_blank
2020-2022,13-17,PIV,CO,0,,,,,True,low_n_blank
2020-2022,13-17,PIV,AQI,0,,,,,True,low_n_blank
2020-2022,13-17,HRV,windlevel,0,,,,,True,low_n_blank
2020-2022,13-17,HRV,temp,0,,,,,True,low_n_blank
2020-2022,13-17,HRV,humi,0,,,,,True,low_n_blank
2020-2022,13-17,HRV,PM2.5,0,,,,,True,low_n_blank
2020-2022,13-17,HRV,PM10,0,,,,,True,low_n_blank
2020-2022,13-17,HRV,NO2,0,,,,,True,low_n_blank
2020-2022,13-17,HRV,SO2,0,,,,,True,low_n_blank
2020-2022,13-17,HRV,O3,0,,,,,True,low_n_blank
2020-2022,13-17,HRV,CO,0,,,,,True,low_n_blank
2020-2022,13-17,HRV,AQI,0,,,,,True,low_n_blank
2020-2022,13-17,MP,windlevel,0,,,,,True,low_n_blank
2020-2022,13-17,MP,temp,0,,,,,True,low_n_blank
2020-2022,13-17,MP,humi,0,,,,,True,low_n_blank
2020-2022,13-17,MP,PM2.5,0,,,,,True,low_n_blank
2020-2022,13-17,MP,PM10,0,,,,,True,low_n_blank
2020-2022,13-17,MP,NO2,0,,,,,True,low_n_blank
2020-2022,13-17,MP,SO2,0,,,,,True,low_n_blank
2020-2022,13-17,MP,O3,0,,,,,True,low_n_blank
2020-2022,13-17,MP,CO,0,,,,,True,low_n_blank
2020-2022,13-17,MP,AQI,0,,,,,True,low_n_blank
2020-2022,13-17,HMPV,windlevel,0,,,,,True,low_n_blank
2020-2022,13-17,HMPV,temp,0,,,,,True,low_n_blank
2020-2022,13-17,HMPV,humi,0,,,,,True,low_n_blank
2020-2022,13-17,HMPV,PM2.5,0,,,,,True,low_n_blank
2020-2022,13-17,HMPV,PM10,0,,,,,True,low_n_blank
2020-2022,13-17,HMPV,NO2,0,,,,,True,low_n_blank
2020-2022,13-17,HMPV,SO2,0,,,,,True,low_n_blank
2020-2022,13-17,HMPV,O3,0,,,,,True,low_n_blank
2020-2022,13-17,HMPV,CO,0,,,,,True,low_n_blank
2020-2022,13-17,HMPV,AQI,0,,,,,True,low_n_blank
2020-2022,13-17,HBOV,windlevel,0,,,,,True,low_n_blank
2020-2022,13-17,HBOV,temp,0,,,,,True,low_n_blank
2020-2022,13-17,HBOV,humi,0,,,,,True,low_n_blank
2020-2022,13-17,HBOV,PM2.5,0,,,,,True,low_n_blank
2020-2022,13-17,HBOV,PM10,0,,,,,True,low_n_blank
2020-2022,13-17,HBOV,NO2,0,,,,,True,low_n_blank
2020-2022,13-17,HBOV,SO2,0,,,,,True,low_n_blank
2020-2022,13-17,HBOV,O3,0,,,,,True,low_n_blank
2020-2022,13-17,HBOV,CO,0,,,,,True,low_n_blank
2020-2022,13-17,HBOV,AQI,0,,,,,True,low_n_blank
2020-2022,18-44,FluA,windlevel,15,-0.4445987710586824,0.0968225198378517,0.7210187647499596,0.8478740977907209,False,computed
2020-2022,18-44,FluA,temp,15,-0.1100038196433853,0.6963369573719203,0.9591994268329904,1.0,False,computed
2020-2022,18-44,FluA,humi,15,0.2016736693462064,0.4710478421504961,0.9044106291413172,1.0,False,computed
2020-2022,18-44,FluA,PM2.5,15,0.0091669849702821,0.9741340929049914,0.9976213999135164,1.0,False,computed
2020-2022,18-44,FluA,PM10,15,-0.2795930415936044,0.3128637459269499,0.8438763857551281,1.0,False,computed
2020-2022,18-44,FluA,NO2,15,-0.2979270115341686,0.2808123788931046,0.836462405213503,1.0,False,computed
2020-2022,18-44,FluA,SO2,15,0.0,1.0,1.0,1.0,False,computed
2020-2022,18-44,FluA,O3,15,-0.2887600265638865,0.2965835568371694,0.8405202015628284,1.0,False,computed
2020-2022,18-44,FluA,CO,15,-0.1215711450226373,0.6660303621370147,0.9531373877823126,1.0,False,computed
2020-2022,18-44,FluA,AQI,15,-0.2933435190490275,0.2886341660732546,0.8365190647470069,1.0,False,computed
2020-2022,18-44,FluB,windlevel,15,-0.081348921681996,0.7731879892791909,0.9647621969615572,1.0,False,computed
